"Plot Title: Marshall"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20889891, SEN S/N: 20889891)","Intensity, lum/ft² (LGR S/N: 20889891, SEN S/N: 20889891)","Coupler Attached (LGR S/N: 20889891)","Coupler Detached (LGR S/N: 20889891)","Host Connected (LGR S/N: 20889891)","Stopped (LGR S/N: 20889891)","End Of File (LGR S/N: 20889891)"
460,06/14/21 06:45:00 AM,10.553,6.0,,,,,
461,06/14/21 07:00:00 AM,10.553,0.0,,,,,
462,06/14/21 07:15:00 AM,10.553,24.0,,,,,
463,06/14/21 07:30:00 AM,10.553,15.0,,,,,
464,06/14/21 07:45:00 AM,10.651,103.0,,,,,
465,06/14/21 08:00:00 AM,10.259,7.0,,,,,
466,06/14/21 08:15:00 AM,10.161,4.0,,,,,
467,06/14/21 08:30:00 AM,10.161,107.0,,,,,
468,06/14/21 08:45:00 AM,10.161,125.0,,,,,
469,06/14/21 09:00:00 AM,10.161,48.0,,,,,
470,06/14/21 09:15:00 AM,10.161,59.0,,,,,
471,06/14/21 09:30:00 AM,10.259,29.0,,,,,
472,06/14/21 09:45:00 AM,10.259,17.0,,,,,
473,06/14/21 10:00:00 AM,10.357,14.0,,,,,
474,06/14/21 10:15:00 AM,10.553,8.0,,,,,
475,06/14/21 10:30:00 AM,10.553,35.0,,,,,
476,06/14/21 10:45:00 AM,10.553,152.0,,,,,
477,06/14/21 11:00:00 AM,10.651,40.0,,,,,
478,06/14/21 11:15:00 AM,10.748,6.0,,,,,
479,06/14/21 11:30:00 AM,10.846,6.0,,,,,
480,06/14/21 11:45:00 AM,10.651,20.0,,,,,
481,06/14/21 12:00:00 PM,10.357,8.0,,,,,
482,06/14/21 12:15:00 PM,10.357,61.0,,,,,
483,06/14/21 12:30:00 PM,10.357,16.0,,,,,
484,06/14/21 12:45:00 PM,10.357,16.0,,,,,
485,06/14/21 01:00:00 PM,10.455,15.0,,,,,
486,06/14/21 01:15:00 PM,10.553,27.0,,,,,
487,06/14/21 01:30:00 PM,10.553,26.0,,,,,
488,06/14/21 01:45:00 PM,10.651,107.0,,,,,
489,06/14/21 02:00:00 PM,10.651,5.0,,,,,
490,06/14/21 02:15:00 PM,10.748,21.0,,,,,
491,06/14/21 02:30:00 PM,10.748,20.0,,,,,
492,06/14/21 02:45:00 PM,10.748,74.0,,,,,
493,06/14/21 03:00:00 PM,10.651,33.0,,,,,
494,06/14/21 03:15:00 PM,10.748,22.0,,,,,
495,06/14/21 03:30:00 PM,10.748,15.0,,,,,
496,06/14/21 03:45:00 PM,10.748,22.0,,,,,
497,06/14/21 04:00:00 PM,10.846,128.0,,,,,
498,06/14/21 04:15:00 PM,10.846,1.0,,,,,
499,06/14/21 04:30:00 PM,10.357,80.0,,,,,
500,06/14/21 04:45:00 PM,10.259,15.0,,,,,
501,06/14/21 05:00:00 PM,10.063,34.0,,,,,
502,06/14/21 05:15:00 PM,9.965,11.0,,,,,
503,06/14/21 05:30:00 PM,10.063,87.0,,,,,
504,06/14/21 05:45:00 PM,10.161,1.0,,,,,
505,06/14/21 06:00:00 PM,10.357,51.0,,,,,
506,06/14/21 06:15:00 PM,10.455,19.0,,,,,
507,06/14/21 06:30:00 PM,10.553,18.0,,,,,
508,06/14/21 06:45:00 PM,10.651,2.0,,,,,
509,06/14/21 07:00:00 PM,10.651,19.0,,,,,
510,06/14/21 07:15:00 PM,10.651,4.0,,,,,
511,06/14/21 07:30:00 PM,10.651,7.0,,,,,
512,06/14/21 07:45:00 PM,10.651,2.0,,,,,
513,06/14/21 08:00:00 PM,10.651,0.0,,,,,
514,06/14/21 08:15:00 PM,10.651,0.0,,,,,
515,06/14/21 08:30:00 PM,10.651,0.0,,,,,
516,06/14/21 08:45:00 PM,10.553,0.0,,,,,
517,06/14/21 09:00:00 PM,10.553,0.0,,,,,
518,06/14/21 09:15:00 PM,10.651,0.0,,,,,
519,06/14/21 09:30:00 PM,10.553,0.0,,,,,
520,06/14/21 09:45:00 PM,10.455,0.0,,,,,
521,06/14/21 10:00:00 PM,10.455,0.0,,,,,
522,06/14/21 10:15:00 PM,10.455,0.0,,,,,
523,06/14/21 10:30:00 PM,10.553,0.0,,,,,
524,06/14/21 10:45:00 PM,10.651,0.0,,,,,
525,06/14/21 11:00:00 PM,10.748,0.0,,,,,
526,06/14/21 11:15:00 PM,10.748,0.0,,,,,
527,06/14/21 11:30:00 PM,10.748,0.0,,,,,
528,06/14/21 11:45:00 PM,10.846,0.0,,,,,
529,06/15/21 12:00:00 AM,10.846,0.0,,,,,
530,06/15/21 12:15:00 AM,10.748,0.0,,,,,
531,06/15/21 12:30:00 AM,10.651,0.0,,,,,
532,06/15/21 12:45:00 AM,10.748,0.0,,,,,
533,06/15/21 01:00:00 AM,10.846,0.0,,,,,
534,06/15/21 01:15:00 AM,10.846,0.0,,,,,
535,06/15/21 01:30:00 AM,10.846,0.0,,,,,
536,06/15/21 01:45:00 AM,10.944,0.0,,,,,
537,06/15/21 02:00:00 AM,10.846,0.0,,,,,
538,06/15/21 02:15:00 AM,10.944,0.0,,,,,
539,06/15/21 02:30:00 AM,10.944,0.0,,,,,
540,06/15/21 02:45:00 AM,10.944,0.0,,,,,
541,06/15/21 03:00:00 AM,10.944,0.0,,,,,
542,06/15/21 03:15:00 AM,11.041,0.0,,,,,
543,06/15/21 03:30:00 AM,11.041,0.0,,,,,
544,06/15/21 03:45:00 AM,11.041,0.0,,,,,
545,06/15/21 04:00:00 AM,11.139,0.0,,,,,
546,06/15/21 04:15:00 AM,10.357,0.0,,,,,
547,06/15/21 04:30:00 AM,10.063,0.0,,,,,
548,06/15/21 04:45:00 AM,10.063,0.0,,,,,
549,06/15/21 05:00:00 AM,9.965,0.0,,,,,
550,06/15/21 05:15:00 AM,10.063,2.0,,,,,
551,06/15/21 05:30:00 AM,10.259,7.0,,,,,
552,06/15/21 05:45:00 AM,10.357,6.0,,,,,
553,06/15/21 06:00:00 AM,10.455,12.0,,,,,
554,06/15/21 06:15:00 AM,10.455,5.0,,,,,
555,06/15/21 06:30:00 AM,10.455,12.0,,,,,
556,06/15/21 06:45:00 AM,10.455,11.0,,,,,
557,06/15/21 07:00:00 AM,10.455,15.0,,,,,
558,06/15/21 07:15:00 AM,10.553,1.0,,,,,
559,06/15/21 07:30:00 AM,10.553,39.0,,,,,
560,06/15/21 07:45:00 AM,10.553,10.0,,,,,
561,06/15/21 08:00:00 AM,10.553,55.0,,,,,
562,06/15/21 08:15:00 AM,10.553,6.0,,,,,
563,06/15/21 08:30:00 AM,10.553,15.0,,,,,
564,06/15/21 08:45:00 AM,10.553,9.0,,,,,
565,06/15/21 09:00:00 AM,10.455,35.0,,,,,
566,06/15/21 09:15:00 AM,10.455,19.0,,,,,
567,06/15/21 09:30:00 AM,10.455,0.0,,,,,
568,06/15/21 09:45:00 AM,10.455,0.0,,,,,
569,06/15/21 10:00:00 AM,10.553,65.0,,,,,
570,06/15/21 10:15:00 AM,10.553,31.0,,,,,
571,06/15/21 10:30:00 AM,10.553,7.0,,,,,
572,06/15/21 10:45:00 AM,10.553,3.0,,,,,
573,06/15/21 11:00:00 AM,10.553,11.0,,,,,
574,06/15/21 11:15:00 AM,10.553,26.0,,,,,
575,06/15/21 11:30:00 AM,10.553,13.0,,,,,
576,06/15/21 11:45:00 AM,10.553,14.0,,,,,
577,06/15/21 12:00:00 PM,10.651,7.0,,,,,
578,06/15/21 12:15:00 PM,10.651,0.0,,,,,
579,06/15/21 12:30:00 PM,10.651,15.0,,,,,
580,06/15/21 12:45:00 PM,10.553,6.0,,,,,
581,06/15/21 01:00:00 PM,10.455,64.0,,,,,
582,06/15/21 01:15:00 PM,10.455,61.0,,,,,
583,06/15/21 01:30:00 PM,10.455,34.0,,,,,
584,06/15/21 01:45:00 PM,10.357,192.0,,,,,
585,06/15/21 02:00:00 PM,10.259,54.0,,,,,
586,06/15/21 02:15:00 PM,10.357,60.0,,,,,
587,06/15/21 02:30:00 PM,10.259,41.0,,,,,
588,06/15/21 02:45:00 PM,10.357,53.0,,,,,
589,06/15/21 03:00:00 PM,10.259,57.0,,,,,
590,06/15/21 03:15:00 PM,10.357,136.0,,,,,
591,06/15/21 03:30:00 PM,10.357,21.0,,,,,
592,06/15/21 03:45:00 PM,10.357,71.0,,,,,
593,06/15/21 04:00:00 PM,10.357,136.0,,,,,
594,06/15/21 04:15:00 PM,10.553,13.0,,,,,
595,06/15/21 04:30:00 PM,10.846,4.0,,,,,
596,06/15/21 04:45:00 PM,10.944,29.0,,,,,
597,06/15/21 05:00:00 PM,10.161,10.0,,,,,
598,06/15/21 05:15:00 PM,9.965,4.0,,,,,
599,06/15/21 05:30:00 PM,9.965,4.0,,,,,
600,06/15/21 05:45:00 PM,9.965,17.0,,,,,
601,06/15/21 06:00:00 PM,10.063,55.0,,,,,
602,06/15/21 06:15:00 PM,10.063,18.0,,,,,
603,06/15/21 06:30:00 PM,10.161,10.0,,,,,
604,06/15/21 06:45:00 PM,10.161,4.0,,,,,
605,06/15/21 07:00:00 PM,10.259,8.0,,,,,
606,06/15/21 07:15:00 PM,10.259,4.0,,,,,
607,06/15/21 07:30:00 PM,10.357,8.0,,,,,
608,06/15/21 07:45:00 PM,10.357,0.0,,,,,
609,06/15/21 08:00:00 PM,10.357,0.0,,,,,
610,06/15/21 08:15:00 PM,10.357,0.0,,,,,
611,06/15/21 08:30:00 PM,10.357,0.0,,,,,
612,06/15/21 08:45:00 PM,10.259,0.0,,,,,
613,06/15/21 09:00:00 PM,10.259,0.0,,,,,
614,06/15/21 09:15:00 PM,10.357,0.0,,,,,
615,06/15/21 09:30:00 PM,10.357,0.0,,,,,
616,06/15/21 09:45:00 PM,10.357,0.0,,,,,
617,06/15/21 10:00:00 PM,10.357,0.0,,,,,
618,06/15/21 10:15:00 PM,10.357,0.0,,,,,
619,06/15/21 10:30:00 PM,10.357,0.0,,,,,
620,06/15/21 10:45:00 PM,10.357,0.0,,,,,
621,06/15/21 11:00:00 PM,10.357,0.0,,,,,
622,06/15/21 11:15:00 PM,10.357,0.0,,,,,
623,06/15/21 11:30:00 PM,10.748,0.0,,,,,
624,06/15/21 11:45:00 PM,10.944,0.0,,,,,
625,06/16/21 12:00:00 AM,10.846,0.0,,,,,
626,06/16/21 12:15:00 AM,10.846,0.0,,,,,
627,06/16/21 12:30:00 AM,10.846,0.0,,,,,
628,06/16/21 12:45:00 AM,10.748,0.0,,,,,
629,06/16/21 01:00:00 AM,10.846,0.0,,,,,
630,06/16/21 01:15:00 AM,11.139,0.0,,,,,
631,06/16/21 01:30:00 AM,11.236,0.0,,,,,
632,06/16/21 01:45:00 AM,11.431,0.0,,,,,
633,06/16/21 02:00:00 AM,11.431,0.0,,,,,
634,06/16/21 02:15:00 AM,11.431,0.0,,,,,
635,06/16/21 02:30:00 AM,11.528,0.0,,,,,
636,06/16/21 02:45:00 AM,11.528,0.0,,,,,
637,06/16/21 03:00:00 AM,11.528,0.0,,,,,
638,06/16/21 03:15:00 AM,11.528,0.0,,,,,
639,06/16/21 03:30:00 AM,11.528,0.0,,,,,
640,06/16/21 03:45:00 AM,11.625,0.0,,,,,
641,06/16/21 04:00:00 AM,11.625,0.0,,,,,
642,06/16/21 04:15:00 AM,11.431,0.0,,,,,
643,06/16/21 04:30:00 AM,11.139,0.0,,,,,
644,06/16/21 04:45:00 AM,10.944,0.0,,,,,
645,06/16/21 05:00:00 AM,10.553,0.0,,,,,
646,06/16/21 05:15:00 AM,10.357,2.0,,,,,
647,06/16/21 05:30:00 AM,10.455,0.0,,,,,
648,06/16/21 05:45:00 AM,10.455,0.0,,,,,
649,06/16/21 06:00:00 AM,10.553,15.0,,,,,
650,06/16/21 06:15:00 AM,10.553,0.0,,,,,
651,06/16/21 06:30:00 AM,10.651,5.0,,,,,
652,06/16/21 06:45:00 AM,10.553,7.0,,,,,
653,06/16/21 07:00:00 AM,10.553,7.0,,,,,
654,06/16/21 07:15:00 AM,10.553,24.0,,,,,
655,06/16/21 07:30:00 AM,10.553,2.0,,,,,
656,06/16/21 07:45:00 AM,10.553,29.0,,,,,
657,06/16/21 08:00:00 AM,10.651,1.0,,,,,
658,06/16/21 08:15:00 AM,10.651,12.0,,,,,
659,06/16/21 08:30:00 AM,10.651,7.0,,,,,
660,06/16/21 08:45:00 AM,10.748,58.0,,,,,
661,06/16/21 09:00:00 AM,10.748,12.0,,,,,
662,06/16/21 09:15:00 AM,10.748,49.0,,,,,
663,06/16/21 09:30:00 AM,10.651,12.0,,,,,
664,06/16/21 09:45:00 AM,10.553,19.0,,,,,
665,06/16/21 10:00:00 AM,10.455,42.0,,,,,
666,06/16/21 10:15:00 AM,10.357,21.0,,,,,
667,06/16/21 10:30:00 AM,10.455,25.0,,,,,
668,06/16/21 10:45:00 AM,10.455,25.0,,,,,
669,06/16/21 11:00:00 AM,10.553,127.0,,,,,
670,06/16/21 11:15:00 AM,10.651,67.0,,,,,
671,06/16/21 11:30:00 AM,10.748,128.0,,,,,
672,06/16/21 11:45:00 AM,10.846,49.0,,,,,
673,06/16/21 12:00:00 PM,10.846,18.0,,,,,
674,06/16/21 12:15:00 PM,10.748,118.0,,,,,
675,06/16/21 12:30:00 PM,10.651,42.0,,,,,
676,06/16/21 12:45:00 PM,10.553,56.0,,,,,
677,06/16/21 01:00:00 PM,10.553,106.0,,,,,
678,06/16/21 01:15:00 PM,10.553,59.0,,,,,
679,06/16/21 01:30:00 PM,10.553,48.0,,,,,
680,06/16/21 01:45:00 PM,10.357,176.0,,,,,
681,06/16/21 02:00:00 PM,10.357,116.0,,,,,
682,06/16/21 02:15:00 PM,10.357,50.0,,,,,
683,06/16/21 02:30:00 PM,10.357,76.0,,,,,
684,06/16/21 02:45:00 PM,10.455,19.0,,,,,
685,06/16/21 03:00:00 PM,10.553,144.0,,,,,
686,06/16/21 03:15:00 PM,10.651,19.0,,,,,
687,06/16/21 03:30:00 PM,10.651,89.0,,,,,
688,06/16/21 03:45:00 PM,10.651,75.0,,,,,
689,06/16/21 04:00:00 PM,10.455,136.0,,,,,
690,06/16/21 04:15:00 PM,10.455,27.0,,,,,
691,06/16/21 04:30:00 PM,10.553,2.0,,,,,
692,06/16/21 04:45:00 PM,10.651,14.0,,,,,
693,06/16/21 05:00:00 PM,10.944,40.0,,,,,
694,06/16/21 05:15:00 PM,11.139,58.0,,,,,
695,06/16/21 05:30:00 PM,11.041,85.0,,,,,
696,06/16/21 05:45:00 PM,10.846,107.0,,,,,
697,06/16/21 06:00:00 PM,10.748,19.0,,,,,
698,06/16/21 06:15:00 PM,10.161,7.0,,,,,
699,06/16/21 06:30:00 PM,9.965,0.0,,,,,
700,06/16/21 06:45:00 PM,10.063,33.0,,,,,
701,06/16/21 07:00:00 PM,10.357,26.0,,,,,
702,06/16/21 07:15:00 PM,10.553,13.0,,,,,
703,06/16/21 07:30:00 PM,10.748,6.0,,,,,
704,06/16/21 07:45:00 PM,10.748,6.0,,,,,
705,06/16/21 08:00:00 PM,10.748,0.0,,,,,
706,06/16/21 08:15:00 PM,10.748,1.0,,,,,
707,06/16/21 08:30:00 PM,10.651,0.0,,,,,
708,06/16/21 08:45:00 PM,10.651,0.0,,,,,
709,06/16/21 09:00:00 PM,10.748,0.0,,,,,
710,06/16/21 09:15:00 PM,10.748,0.0,,,,,
711,06/16/21 09:30:00 PM,10.651,0.0,,,,,
712,06/16/21 09:45:00 PM,10.748,0.0,,,,,
713,06/16/21 10:00:00 PM,10.748,0.0,,,,,
714,06/16/21 10:15:00 PM,10.748,0.0,,,,,
715,06/16/21 10:30:00 PM,10.748,0.0,,,,,
716,06/16/21 10:45:00 PM,10.651,0.0,,,,,
717,06/16/21 11:00:00 PM,10.651,0.0,,,,,
718,06/16/21 11:15:00 PM,10.846,0.0,,,,,
719,06/16/21 11:30:00 PM,10.553,0.0,,,,,
720,06/16/21 11:45:00 PM,10.455,0.0,,,,,
721,06/17/21 12:00:00 AM,10.357,0.0,,,,,
722,06/17/21 12:15:00 AM,10.357,0.0,,,,,
723,06/17/21 12:30:00 AM,10.553,0.0,,,,,
724,06/17/21 12:45:00 AM,10.651,0.0,,,,,
725,06/17/21 01:00:00 AM,10.748,0.0,,,,,
726,06/17/21 01:15:00 AM,10.651,0.0,,,,,
727,06/17/21 01:30:00 AM,10.455,0.0,,,,,
728,06/17/21 01:45:00 AM,10.259,0.0,,,,,
729,06/17/21 02:00:00 AM,10.259,0.0,,,,,
730,06/17/21 02:15:00 AM,10.259,0.0,,,,,
731,06/17/21 02:30:00 AM,10.357,0.0,,,,,
732,06/17/21 02:45:00 AM,10.357,0.0,,,,,
733,06/17/21 03:00:00 AM,10.357,0.0,,,,,
734,06/17/21 03:15:00 AM,10.357,0.0,,,,,
735,06/17/21 03:30:00 AM,10.357,0.0,,,,,
736,06/17/21 03:45:00 AM,10.357,0.0,,,,,
737,06/17/21 04:00:00 AM,10.357,0.0,,,,,
738,06/17/21 04:15:00 AM,10.357,0.0,,,,,
739,06/17/21 04:30:00 AM,10.357,0.0,,,,,
740,06/17/21 04:45:00 AM,10.553,0.0,,,,,
741,06/17/21 05:00:00 AM,10.651,0.0,,,,,
742,06/17/21 05:15:00 AM,10.748,0.0,,,,,
743,06/17/21 05:30:00 AM,10.553,0.0,,,,,
744,06/17/21 05:45:00 AM,10.455,2.0,,,,,
745,06/17/21 06:00:00 AM,10.357,1.0,,,,,
746,06/17/21 06:15:00 AM,10.259,0.0,,,,,
747,06/17/21 06:30:00 AM,9.965,1.0,,,,,
748,06/17/21 06:45:00 AM,10.063,0.0,,,,,
749,06/17/21 07:00:00 AM,10.063,8.0,,,,,
750,06/17/21 07:15:00 AM,10.259,7.0,,,,,
751,06/17/21 07:30:00 AM,10.357,30.0,,,,,
752,06/17/21 07:45:00 AM,10.455,11.0,,,,,
753,06/17/21 08:00:00 AM,10.553,11.0,,,,,
754,06/17/21 08:15:00 AM,10.553,4.0,,,,,
755,06/17/21 08:30:00 AM,10.553,66.0,,,,,
756,06/17/21 08:45:00 AM,10.651,30.0,,,,,
757,06/17/21 09:00:00 AM,10.651,12.0,,,,,
758,06/17/21 09:15:00 AM,10.651,57.0,,,,,
759,06/17/21 09:30:00 AM,10.651,28.0,,,,,
760,06/17/21 09:45:00 AM,10.651,47.0,,,,,
761,06/17/21 10:00:00 AM,10.357,17.0,,,,,
762,06/17/21 10:15:00 AM,10.259,99.0,,,,,
763,06/17/21 10:30:00 AM,10.259,33.0,,,,,
764,06/17/21 10:45:00 AM,10.259,128.0,,,,,
765,06/17/21 11:00:00 AM,10.357,27.0,,,,,
766,06/17/21 11:15:00 AM,10.357,55.0,,,,,
767,06/17/21 11:30:00 AM,10.357,93.0,,,,,
768,06/17/21 11:45:00 AM,10.455,85.0,,,,,
769,06/17/21 12:00:00 PM,10.553,23.0,,,,,
770,06/17/21 12:15:00 PM,10.651,61.0,,,,,
771,06/17/21 12:30:00 PM,10.651,52.0,,,,,
772,06/17/21 12:45:00 PM,10.553,94.0,,,,,
773,06/17/21 01:00:00 PM,10.944,432.0,,,,,
774,06/17/21 01:15:00 PM,11.139,256.0,,,,,
775,06/17/21 01:30:00 PM,11.139,144.0,,,,,
776,06/17/21 01:45:00 PM,11.041,2.0,,,,,
777,06/17/21 02:00:00 PM,10.553,86.0,,,,,
778,06/17/21 02:15:00 PM,10.553,32.0,,,,,
779,06/17/21 02:30:00 PM,10.846,168.0,,,,,
780,06/17/21 02:45:00 PM,10.944,44.0,,,,,
781,06/17/21 03:00:00 PM,11.139,176.0,,,,,
782,06/17/21 03:15:00 PM,11.236,39.0,,,,,
783,06/17/21 03:30:00 PM,11.236,44.0,,,,,
784,06/17/21 03:45:00 PM,11.236,168.0,,,,,
785,06/17/21 04:00:00 PM,11.236,64.0,,,,,
786,06/17/21 04:15:00 PM,11.236,65.0,,,,,
787,06/17/21 04:30:00 PM,11.139,43.0,,,,,
788,06/17/21 04:45:00 PM,11.139,48.0,,,,,
789,06/17/21 05:00:00 PM,11.139,168.0,,,,,
790,06/17/21 05:15:00 PM,11.139,66.0,,,,,
791,06/17/21 05:30:00 PM,11.236,13.0,,,,,
792,06/17/21 05:45:00 PM,11.139,92.0,,,,,
793,06/17/21 06:00:00 PM,11.139,26.0,,,,,
794,06/17/21 06:15:00 PM,11.139,41.0,,,,,
795,06/17/21 06:30:00 PM,10.944,30.0,,,,,
796,06/17/21 06:45:00 PM,10.455,3.0,,,,,
797,06/17/21 07:00:00 PM,10.357,0.0,,,,,
798,06/17/21 07:15:00 PM,10.553,1.0,,,,,
799,06/17/21 07:30:00 PM,11.236,4.0,,,,,
800,06/17/21 07:45:00 PM,11.139,6.0,,,,,
801,06/17/21 08:00:00 PM,11.334,1.0,,,,,
802,06/17/21 08:15:00 PM,11.236,0.0,,,,,
803,06/17/21 08:30:00 PM,11.139,0.0,,,,,
804,06/17/21 08:45:00 PM,11.139,0.0,,,,,
805,06/17/21 09:00:00 PM,11.041,0.0,,,,,
806,06/17/21 09:15:00 PM,11.041,0.0,,,,,
807,06/17/21 09:30:00 PM,10.846,0.0,,,,,
808,06/17/21 09:45:00 PM,10.846,0.0,,,,,
809,06/17/21 10:00:00 PM,10.944,0.0,,,,,
810,06/17/21 10:15:00 PM,10.944,0.0,,,,,
811,06/17/21 10:30:00 PM,10.846,0.0,,,,,
812,06/17/21 10:45:00 PM,10.846,0.0,,,,,
813,06/17/21 11:00:00 PM,10.748,0.0,,,,,
814,06/17/21 11:15:00 PM,10.748,0.0,,,,,
815,06/17/21 11:30:00 PM,10.748,0.0,,,,,
816,06/17/21 11:45:00 PM,10.748,0.0,,,,,
817,06/18/21 12:00:00 AM,10.748,0.0,,,,,
818,06/18/21 12:15:00 AM,10.748,0.0,,,,,
819,06/18/21 12:30:00 AM,10.748,0.0,,,,,
820,06/18/21 12:45:00 AM,10.748,0.0,,,,,
821,06/18/21 01:00:00 AM,10.846,0.0,,,,,
822,06/18/21 01:15:00 AM,10.944,0.0,,,,,
823,06/18/21 01:30:00 AM,10.944,0.0,,,,,
824,06/18/21 01:45:00 AM,11.041,0.0,,,,,
825,06/18/21 02:00:00 AM,10.944,0.0,,,,,
826,06/18/21 02:15:00 AM,10.944,0.0,,,,,
827,06/18/21 02:30:00 AM,10.553,0.0,,,,,
828,06/18/21 02:45:00 AM,10.455,0.0,,,,,
829,06/18/21 03:00:00 AM,10.161,0.0,,,,,
830,06/18/21 03:15:00 AM,9.965,0.0,,,,,
831,06/18/21 03:30:00 AM,9.866,0.0,,,,,
832,06/18/21 03:45:00 AM,9.866,0.0,,,,,
833,06/18/21 04:00:00 AM,9.866,0.0,,,,,
834,06/18/21 04:15:00 AM,9.965,0.0,,,,,
835,06/18/21 04:30:00 AM,9.965,0.0,,,,,
836,06/18/21 04:45:00 AM,10.063,0.0,,,,,
837,06/18/21 05:00:00 AM,10.161,0.0,,,,,
838,06/18/21 05:15:00 AM,10.161,1.0,,,,,
839,06/18/21 05:30:00 AM,10.161,1.0,,,,,
840,06/18/21 05:45:00 AM,10.161,0.0,,,,,
841,06/18/21 06:00:00 AM,10.161,2.0,,,,,
842,06/18/21 06:15:00 AM,10.161,2.0,,,,,
843,06/18/21 06:30:00 AM,10.357,7.0,,,,,
844,06/18/21 06:45:00 AM,10.161,16.0,,,,,
845,06/18/21 07:00:00 AM,9.866,11.0,,,,,
846,06/18/21 07:15:00 AM,9.866,4.0,,,,,
847,06/18/21 07:30:00 AM,9.965,8.0,,,,,
848,06/18/21 07:45:00 AM,10.063,0.0,,,,,
849,06/18/21 08:00:00 AM,10.161,1.0,,,,,
850,06/18/21 08:15:00 AM,10.357,14.0,,,,,
851,06/18/21 08:30:00 AM,10.455,11.0,,,,,
852,06/18/21 08:45:00 AM,10.455,3.0,,,,,
853,06/18/21 09:00:00 AM,10.553,28.0,,,,,
854,06/18/21 09:15:00 AM,10.553,34.0,,,,,
855,06/18/21 09:30:00 AM,10.553,34.0,,,,,
856,06/18/21 09:45:00 AM,10.553,16.0,,,,,
857,06/18/21 10:00:00 AM,10.455,40.0,,,,,
858,06/18/21 10:15:00 AM,10.553,67.0,,,,,
859,06/18/21 10:30:00 AM,10.455,43.0,,,,,
860,06/18/21 10:45:00 AM,10.455,184.0,,,,,
861,06/18/21 11:00:00 AM,10.357,232.0,,,,,
862,06/18/21 11:15:00 AM,10.259,216.0,,,,,
863,06/18/21 11:30:00 AM,10.259,59.0,,,,,
864,06/18/21 11:45:00 AM,10.259,144.0,,,,,
865,06/18/21 12:00:00 PM,10.259,336.0,,,,,
866,06/18/21 12:15:00 PM,10.357,352.0,,,,,
867,06/18/21 12:30:00 PM,10.357,160.0,,,,,
868,06/18/21 12:45:00 PM,10.553,90.0,,,,,
869,06/18/21 01:00:00 PM,10.748,224.0,,,,,
870,06/18/21 01:15:00 PM,10.748,160.0,,,,,
871,06/18/21 01:30:00 PM,10.553,117.0,,,,,
872,06/18/21 01:45:00 PM,10.651,27.0,,,,,
873,06/18/21 02:00:00 PM,10.846,224.0,,,,,
874,06/18/21 02:15:00 PM,11.041,32.0,,,,,
875,06/18/21 02:30:00 PM,11.139,54.0,,,,,
876,06/18/21 02:45:00 PM,11.139,23.0,,,,,
877,06/18/21 03:00:00 PM,10.944,304.0,,,,,
878,06/18/21 03:15:00 PM,10.748,208.0,,,,,
879,06/18/21 03:30:00 PM,10.748,168.0,,,,,
880,06/18/21 03:45:00 PM,10.944,98.0,,,,,
881,06/18/21 04:00:00 PM,11.041,35.0,,,,,
882,06/18/21 04:15:00 PM,11.139,144.0,,,,,
883,06/18/21 04:30:00 PM,11.334,160.0,,,,,
884,06/18/21 04:45:00 PM,11.139,56.0,,,,,
885,06/18/21 05:00:00 PM,11.139,128.0,,,,,
886,06/18/21 05:15:00 PM,10.748,122.0,,,,,
887,06/18/21 05:30:00 PM,10.651,11.0,,,,,
888,06/18/21 05:45:00 PM,10.553,110.0,,,,,
889,06/18/21 06:00:00 PM,10.651,9.0,,,,,
890,06/18/21 06:15:00 PM,10.748,10.0,,,,,
891,06/18/21 06:30:00 PM,10.846,36.0,,,,,
892,06/18/21 06:45:00 PM,11.041,4.0,,,,,
893,06/18/21 07:00:00 PM,11.041,10.0,,,,,
894,06/18/21 07:15:00 PM,11.139,1.0,,,,,
895,06/18/21 07:30:00 PM,10.259,10.0,,,,,
896,06/18/21 07:45:00 PM,10.063,2.0,,,,,
897,06/18/21 08:00:00 PM,9.965,0.0,,,,,
898,06/18/21 08:15:00 PM,9.965,0.0,,,,,
899,06/18/21 08:30:00 PM,10.161,0.0,,,,,
900,06/18/21 08:45:00 PM,10.259,0.0,,,,,
901,06/18/21 09:00:00 PM,10.357,0.0,,,,,
902,06/18/21 09:15:00 PM,10.455,0.0,,,,,
903,06/18/21 09:30:00 PM,10.553,0.0,,,,,
904,06/18/21 09:45:00 PM,10.553,0.0,,,,,
905,06/18/21 10:00:00 PM,10.651,0.0,,,,,
906,06/18/21 10:15:00 PM,10.553,0.0,,,,,
907,06/18/21 10:30:00 PM,10.553,0.0,,,,,
908,06/18/21 10:45:00 PM,10.553,0.0,,,,,
909,06/18/21 11:00:00 PM,10.553,0.0,,,,,
910,06/18/21 11:15:00 PM,10.651,0.0,,,,,
911,06/18/21 11:30:00 PM,10.553,0.0,,,,,
912,06/18/21 11:45:00 PM,10.651,0.0,,,,,
913,06/19/21 12:00:00 AM,10.357,0.0,,,,,
914,06/19/21 12:15:00 AM,10.259,0.0,,,,,
915,06/19/21 12:30:00 AM,10.259,0.0,,,,,
916,06/19/21 12:45:00 AM,10.357,0.0,,,,,
917,06/19/21 01:00:00 AM,10.357,0.0,,,,,
918,06/19/21 01:15:00 AM,10.357,0.0,,,,,
919,06/19/21 01:30:00 AM,10.357,0.0,,,,,
